B cells-B cells	B cells-Monocytes/Macrophage	B cells-CD8 T cells	B cells-CD4 T cells	B cells-Dendritic cells	B cells-T cells	B cells-NK cells	Monocytes/Macrophage-B cells	Monocytes/Macrophage-Monocytes/Macrophage	Monocytes/Macrophage-CD8 T cells	Monocytes/Macrophage-CD4 T cells	Monocytes/Macrophage-Dendritic cells	Monocytes/Macrophage-T cells	Monocytes/Macrophage-NK cells	CD8 T cells-B cells	CD8 T cells-Monocytes/Macrophage	CD8 T cells-CD8 T cells	CD8 T cells-CD4 T cells	CD8 T cells-Dendritic cells	CD8 T cells-T cells	CD8 T cells-NK cells	CD4 T cells-B cells	CD4 T cells-Monocytes/Macrophage	CD4 T cells-CD8 T cells	CD4 T cells-CD4 T cells	CD4 T cells-Dendritic cells	CD4 T cells-T cells	CD4 T cells-NK cells	Dendritic cells-B cells	Dendritic cells-Monocytes/Macrophage	Dendritic cells-CD8 T cells	Dendritic cells-CD4 T cells	Dendritic cells-Dendritic cells	Dendritic cells-T cells	Dendritic cells-NK cells	T cells-B cells	T cells-Monocytes/Macrophage	T cells-CD8 T cells	T cells-CD4 T cells	T cells-Dendritic cells	T cells-T cells	T cells-NK cells	NK cells-B cells	NK cells-Monocytes/Macrophage	NK cells-CD8 T cells	NK cells-CD4 T cells	NK cells-Dendritic cells	NK cells-T cells	NK cells-NK cells
VEGFA-IGF1R	0.02491802895057	0.0933379959784487	0	0.0221865424205038	0.0565220272019259	0.0158621205847291	0.0106170956962274	0.246470035292438	1	0	0.22502503903544	0.569485390337792	0.137134588375018	0.0719320138815218	0.00173159660439634	0.0065501762893643	0	0.00154073364832343	0.00385433601763561	0.00101611366810108	0.000637678810361901	0.0134884113366144	0.0475439536715618	0	0.011928733130289	0.0285548842220103	0.00822894713282768	0.00589860635567145	0.261469013429654	0.95312293047767	0	0.239904484565243	0.563602088483142	0.154091130944975	0.0857340808488529	0.00703391410863073	0.025906184686657	0	0.00643696891347384	0.015456528857356	0.0043468067843167	0.00273222250427871	0.0360143368615365	0.137607578900213	0	0.0329475230669832	0.081415154374913	0.0220666978386513	0.0134830272414884
IL13-IFNGR1	0.147916284737645	1	0.133300145874346	0.132616413741109	0.891094483160053	0.193584333052782	0.276473528839623	0	0	0	0	0	0	0	0.140292319816735	0.957810036921934	0.112676197215859	0.125695603475556	0.829354997137829	0.169252900487954	0.226639016579585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128846536938293	0.856482257652252	0.10940072763173	0.118730541980043	0.751954183460806	0.163701508453006	0.219551937328919	0.0749643984679333	0.516965088978309	0.0621084105843634	0.0690570079653497	0.450078855032732	0.0944329684719006	0.123115453747737
WNT4-FZD7	0.642881101640626	0.363985292478036	0	1	0.159417045458	0.231468574025501	0.229393778880786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF2-FGFR2	1	0	0	0.90113512563826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.422350776439198	0	0	0.378025238561533	0	0	0	0.17329654268916	0	0	0.16092444306165	0	0	0	0.944570147474331	0	0	0.874847882339303	0	0	0	0	0	0	0	0	0	0
NGF-ERBB3	0.0927434487618653	0	0	0.0635807935804035	0	0.0416109967347439	0.0211717869350347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.70645564607909	0	0.415369621457738	0.175677238217988	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL21-CCR6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.663941852184884	0.670606283504296	0.865283763489025	0.755775968395834	0.354524643871555	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF7-PDGFRA	0.185639310866463	1	0	0	0.687276568779425	0	0	0.0660333930058578	0.38528735196804	0	0	0.2490230911252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0928482636640274	0.486729582624218	0	0	0.326650779314298	0	0	0	0	0	0	0	0	0	0.162574392810511	0.893314407656967	0	0	0.59984565244455	0	0
FLT3LG-MET	0.0994821056263229	0	0.0365489132167986	0	0.368173796754476	0	0	0.010586701927533	0	0.0030082353017673	0	0.0399101177335299	0	0	0.109181759871315	0	0.0357489457707457	0	0.396512425877992	0	0	0.28951864287093	0	0.105561822287658	0	1	0	0	0.0153322152084851	0	0.00476065786107395	0	0.0539213970309914	0	0	0.228816436533055	0	0.0792044426302776	0	0.820362858429631	0	0	0.0592196234987732	0	0.0200021122856946	0	0.218423485842974	0	0
CCL19-CXCR6	0.122886755649089	0.0873773848266786	0.505119010223582	0.205515490322334	0.0862135528244379	0.352545287786629	0.100541111499778	0.242167087119801	0.186509160996324	0.76988413828613	0.415284172109088	0.173061314522887	0.607239861560888	0.135712474092025	0	0	0	0	0	0	0	0.0168679908277126	0.0112861814046842	0.0688102026431969	0.0280195025002744	0.0110445844089211	0.0463776887366039	0.0141644112282587	0.287858328709038	0.199185017063389	1	0.496090008625673	0.191909991193387	0.764536965819195	0.181241907936525	0.0222000349655905	0.0155206259594474	0.085975580933712	0.0381594012800307	0.0150881150535465	0.0618285709187539	0.016558432408714	0.0230050287337029	0.0166854870868037	0.0869344949248253	0.0395306240984628	0.016084924572325	0.063525337410361	0.0165379367804327
EREG-FLT1	0.00394939432779294	0.0221576703639386	0.00133104710665009	0.00266647096018254	0.0157152508056713	0.00165632191999338	0.000756951264019367	0.170565313683299	1	0.0481703942216782	0.120524293707954	0.669151684599463	0.0662124876985378	0.0263851156765133	0.00074238477442461	0.00486347260563262	0.000120065079343779	0.000455058295149734	0.00330702556602008	0.000197469696454291	0	0.000765157508204826	0.00463536367661531	0.000162571779707401	0.000466784718549641	0.00321816291813236	0.000222200124588738	3.9313001182944e-05	0.139923113878599	0.737164630507113	0.0431720173318387	0.0993543193478146	0.512179471488918	0.0575221360569099	0.0243097729879993	0.00199403939217434	0.0113860236352261	0.000569073597988719	0.00136010066767563	0.00792871110457537	0.000758160857335603	0.000269130659718585	0.0271027372768608	0.150329241584148	0.00900257523691861	0.0191456917808197	0.104461817149358	0.0115019074130924	0.00526423649535719
FGF17-ERBB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.188836024685397	1	0.0661781469157003	0.133547043182966	0.677101521542054	0.0812221090421453	0.0450291108196594	0	0	0	0	0	0	0
CCL3-CXCR6	0.051511056232922	0.0328538201621432	0.252342477412642	0.0949256190180095	0.032242322748654	0.172177611300534	0.0397702692690429	0.0939482942585438	0.0693552576284445	0.327125591250701	0.17044188841425	0.0634131860502924	0.255259516932623	0.046910210377606	0.154386466044117	0.107176337738841	0.600335077072721	0.266783973805076	0.102219006464236	0.429759766352008	0.105348356500647	0.00688382875064101	0.000285590979900745	0.0682845391516014	0.0200659924438663	0	0.041767141416651	0.00368793658067124	0.0672495291060339	0.0425118866925117	0.265919294396437	0.125340974450147	0.0404823359158317	0.200230980369727	0.0375062067519573	0.0421728843703987	0.0255560303494117	0.2008319717966	0.0818761665126671	0.0244800413540934	0.140759689938604	0.0281378573124922	0.255023976890458	0.181381769556717	1	0.447598278661586	0.174383358646677	0.727210907450183	0.179662352095601
ANGPT2-NTRK2	0.12093513260616	0	0.0443343963475358	0.0843480807450586	0.445677728439755	0.0561088036288753	0	0.0123870761348001	0	0.00351219597109443	0.00885895110883871	0.0464998626247758	0.0050232252069177	0	0.139060700373608	0	0.0454335190857898	0.0969241572860749	0.502888452537023	0.0594745195755327	0	0.290747503802502	0	0.105780387783848	0.201417079940723	1	0.129279727474139	0	0.0437901155414984	0	0.0135674106718644	0.0314732077723078	0.153353205991433	0.0188089463637083	0	0.0994485577522038	0	0.034349437462001	0.0712901649611994	0.355040421522485	0.0447922343842151	0	0.0573396256228267	0	0.0193251951244937	0.0410912148143219	0.210595498771843	0.0256063537706821	0
FLT3LG-NTRK1	0.0678352096840052	0.365156241317982	0.0249790296500592	0.0467194054860767	0	0.0302958497596213	0.0154612949559346	0.00721889771627675	0.0420906401971136	0.00205595165994329	0.00509804661589123	0	0.00281795578147378	0.00112700963335336	0.0744492441923108	0.404711296267427	0.0244322990144447	0.0512397887297876	0	0.0306504084626977	0.0146660851221331	0.197417995155317	1	0.0721452885123201	0.135047470406065	0	0.0844988140188817	0.0461821340812799	0.010454785079586	0.0547674561886049	0.0032536292710038	0.00741992376157493	0	0.00432267843479955	0.00183377912712107	0.156026160218905	0.825814658466595	0.0541315718238315	0.110445485111315	0	0.0676473988132095	0.0324201538718301	0.0403808861116846	0.22172851403446	0.0136702657308709	0.0285752072236957	0	0.0173587391152108	0.00808698210481955
PDGFB-EPHA2	0.0440173468931237	0.237044719612423	0	0	0.163648203807978	0	0.0100373677808185	0.141378166391371	0.824669351795896	0	0	0.535407119097768	0	0.0220823030829972	0.0444406713560932	0.241684340154052	0	0	0.162131274224329	0	0.00875870301836278	0.0784031809528858	0.397310289756034	0	0	0.272042415372788	0	0.0183495841081212	0.190813752794521	1	0	0	0.67413267149264	0	0.0334847353198303	0.0232144166474485	0.122920921800923	0	0	0.0836095757906995	0	0.00482592654800088	0.0308493678046918	0.169462979152991	0	0	0.114303474961299	0	0.00618104901404202
IL17D-IL10RB	0.0644779702929543	0.145176084008202	0.0620217435374089	0.0487299626906754	0.119427243710202	0.0511764597717494	0.0396835474384346	0.0391840081640549	0.0955616554707048	0.0291516465936686	0.0303657741332407	0.0739290841085371	0.0271833551295404	0.0165186303594974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435405724784866	1	0.385041435790816	0.338103964981498	0.803733316070229	0.332634569061933	0.235457868944304
CCL18-CCR4	0.0911507095830725	0	0.0714066961752275	0.0604516121759873	0.0827853282662523	0.0745385144167305	0.0418757334328717	1	0	0.60589937559722	0.68004650293801	0.925140593697893	0.714753018237744	0.314679476545338	0.19149079762831	0	0.133693546487755	0.126911402386877	0.170663258614027	0.14434993539618	0.0760349904053614	0.0699335799102323	0	0.0543707710424379	0.046067131946537	0.0592781498386539	0.0548077973873595	0.0329749921041778	0.159294864947905	0	0.105466182719714	0.108865884995913	0.13748123326413	0.120595834873972	0.0563177597666501	0.152681506953067	0	0.112693313640748	0.104074104302818	0.134335446658639	0.12120843145016	0.0639463511173135	0.549324297118777	0	0.395629270042928	0.37432432504136	0.497219227669534	0.432378262922826	0.221743615901519
CNTF-GHR	0.774796097947944	0	0	0	0.486363994937529	0	0	1	0	0	0	0.639423227647046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL5-CX3CR1	0	0	0	0	0	0	0	0.679871073362617	0.699015722073785	0.413528753361368	0.451036118974153	0.667663227281875	0.481339827139093	0.409200086017543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.923747332830771	0.664645540166274	0.66670878504767	0.916146231582671	0.749893809722213	0.67621426571591	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL22-CCR5	0.215779140138216	0.202000331512209	0.275007713101646	0.174406393565446	0.196652623215654	0.214875080261717	0.0977155548656148	0.112957518938206	0.114537804851749	0.11134537448582	0.0936178938186737	0.104862412917387	0.098316646679281	0.0350376875455953	0.0480229335428089	0.0453996795157532	0.0545466084246748	0.0387888166800071	0.0429474888923481	0.0440832176670569	0.0187960306664062	0.773354458845755	0.68125691631881	0.97817116399897	0.620853477606795	0.65778571553152	0.738059028557669	0.359442482675866	0.928393343971215	0.845782209931632	1	0.773262874307057	0.804026986807649	0.855891011293455	0.323539630111428	0.146943614184743	0.135255505526915	0.17644890166913	0.122070878908784	0.129733420251096	0.142053855541241	0.0606641224044134	0	0	0	0	0	0	0
IGF2-ERBB3	0.453273052074988	0	0	0.310743893442416	0	0.203369011414153	0.103474699399689	0.204516155448184	0	0	0.143767625816887	0	0.0802024834714155	0.0319792253745924	0	0	0	0	0	0	0	0.708900540038139	0	0	0.482709216028927	0	0.304821849718007	0.166094842644174	1	0	0	0.70645564607909	0	0.415369621457738	0.175677238217988	0	0	0	0	0	0	0	0.751520059648317	0	0	0.529364346853473	0	0.324548659262544	0.150742180912302
FLT3LG-ERBB3	0.343612088810022	0	0	0.235565202523981	0	0.154167671101007	0.0784409252589636	0.0365665638058848	0	0	0.0257050014026187	0	0.0143398413823155	0.0057177408922058	0.377114781931295	0	0	0.258357551510701	0	0.155971927788163	0.0744065287018711	1	0	0	0.680926573991546	0	0.429992407258721	0.23429921866788	0.0529576094183349	0	0	0.0374122021764339	0	0.0219969821774005	0.00930344656523996	0.790334032599978	0	0	0.556880225624015	0	0.344239954113235	0.164479551938707	0.204545112921015	0	0	0.144079840203032	0	0.0883340920910168	0.0410282813090788
FGF21-MET	0	0	0	0	0	0	0	0.0711234669263137	0	0.020209894021421	0	0.268123723334813	0	0	0	0	0	0	0	0	0	0.236118582583927	0	0.0860915470118794	0	0.815555710825818	0	0	0	0	0	0	0	0	0	0.278921009382438	0	0.0965480601863103	0	1	0	0	0.148710574736279	0	0.0502287153853124	0	0.548498625903677	0	0
ANGPT1-INSR	0.0109434774386824	0.100059879569303	0.00356786641840636	0.00665866019889982	0.0856914046505242	0.00429759758629828	0.00321958359564479	0.0269892576806149	0.267292427635941	0.00680559025450344	0.0168388808399388	0.215271863784442	0.00926395973864266	0.00543877816295382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112385806697023	1	0.0309668672014483	0.070466900739597	0.836260731659136	0.0408593751544251	0.0254446832235549	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFNA5-TEK	0.0207741212566656	0	0	0	0.0770039321319626	0	0.00473583873511961	0.00263164282961694	0	0	0	0.00993645802741254	0	0.000410929420186995	0.0683026901532485	0	0	0	0.248443050795874	0	0.0134578370908748	0.0115863728276321	0	0	0	0.0400823612551204	0	0.00271093003609757	0.00860812722139392	0	0	0	0.0303212596289467	0	0.00151016410106368	0.0379728210648764	0	0	0	0.136355910514874	0	0.00789176352922337	0.270697331807425	0	0	0	1	0	0.0542223282702652
CCL26-CXCR3	0	0	0	0	0	0	0	0.327380381235248	0.201253735712422	0.408208772210097	0.498640800571919	0.216421595432839	0.341627324049632	0.10225869800379	0.507082994339459	0.290630197505727	0.728569120438015	0.752711117495582	0.322932220187854	0.558073862839954	0.19985905204483	0	0	0	0	0	0	0	0.653301144838686	0.360825761473776	0.890131251111554	1	0.4028981461999	0.722084300574585	0.229264178658825	0	0	0	0	0	0	0	0.60752547985317	0.351711732821017	0.900436894352912	0.9272146567026	0.392937800416428	0.698141559779462	0.243425462175394
CCL24-CCR2	0	0	0	0	0	0	0	0.99045827194347	1	0.583394255079909	0.645546895217672	0.917873501087252	0.691854591241463	0.301548326750665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.600658105836915	0.544858807950728	0.386602139596429	0.393432629280597	0.519287533358281	0.444406620908102	0.205458095259524	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL12A-IL2RA	0.404052546971311	0.253120258031831	0.256534466103305	1	0.248473224297733	0.251437462113826	0.0999103134031126	0.016951776620775	0.0115025826745596	0.0083242423041341	0.0430197765424828	0.0106187007997358	0.00922024955150733	0.00287113583599057	0.133730195861842	0.0846018799355475	0.075669524330379	0.33074747192576	0.0806993490945682	0.0767131159145837	0.0285801937013271	0.0617572266897821	0.0364054620494134	0.0389131603757133	0.151812494718219	0.0354441928112885	0.0368311967430634	0.0156731692973038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.266307964264124	0.170174841955816	0.155443565092155	0.677201191995325	0.163211849517582	0.159511006447962	0.0578597524319098
CSF1-PDGFRA	0.0423284649305974	0.228014555392558	0	0	0.156709061261963	0	0	0.0106200066659621	0.0619649250167791	0	0	0.0400498409568855	0	0	0.183826649003033	1	0	0	0.667834521862643	0	0	0.178172286945797	0.90315005644698	0	0	0.615626495938927	0	0	0.0117052184358063	0.0613611483829248	0	0	0.0411802932355921	0	0	0.0988479321947067	0.523551311237887	0	0	0.354519430963643	0	0	0.0362296660953897	0.199074910557011	0	0	0.133675465866063	0	0
IL19-IFNAR1	0	0	0	0	0	0	0	0.169593595843354	0.291042221543665	0.0732368676600096	0.0952249150073978	0.235651082380803	0.0903189253644805	0.0599455909034207	0	0	0	0	0	0	0	0.134174110572582	0.200038639929765	0.0743478243699722	0.0729754317236983	0.170816515224951	0.0783499328949025	0.071063573540348	0.648575642677395	1	0.306049654621084	0.365976500100299	0.840726101249246	0.365851198616964	0.257563078614606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL10-IL10RA	0	0	0	0	0	0	0	0.6708214095023	0.781436555797422	0.691770737673569	1	0.599223376291827	0.669691848789249	0.470408869806031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDGFA-CSF1R	0.00473510169436203	0.235808969210094	0.0015601790624115	0.00315500745688925	0.132437284137658	0.00194712590631384	0.00421310554350657	0.000971491710407687	0.0637842467504964	7.12003804352095e-05	0.000597507472343098	0.0335856988918424	0.000202493700746553	0.000485538270885467	0.0105051931897312	0.512088981830215	0.00325049355581308	0.00710452626186841	0.279603189456953	0.00413851503057487	0.0080711596751907	0.0223235294352131	1	0.00796573932716729	0.0151046357364456	0.557427513988283	0.00935223280192315	0.0205071808868632	0.00520200585941904	0.250833976357804	0.00141931157435384	0.00358968058041183	0.137563778985718	0.00197361870969471	0.00349812578895073	0.0117834064646462	0.557672176922222	0.00389565757758464	0.00821554075241379	0.308751964377693	0.00492555112190613	0.00957319307637486	0.000561211419093778	0.04037565286915	0	0.000310390140355319	0.022046846044235	7.63500325024673e-05	0.00038088605834809
FGF2-NGFR	0.270131873044309	0	0.0992947777596297	0.185320188507252	1	0.1198486780557	0.0689825928294603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114090406321239	0	0.041619853829829	0.0777416243996737	0.39417479946186	0.0485112488056348	0.0299026293769194	0.046812919668726	0	0.0145428281445883	0.0330944242157765	0.164678999728161	0.019227950703747	0.00919963580247035	0.25515850315898	0	0.0883676792407777	0.179914165875465	0.915050537433936	0.109898857692985	0.0594019480227769	0	0	0	0	0	0	0
IFNG-CSF3R	0.0923352104358473	0.19658208126775	0.0612985843347944	0.0554361707831998	0.147102542251046	0.056665678606465	0.0224258028207267	0.00907857654387098	0.0232079289005695	0.00377023615798517	0.00493164899950326	0.0158115790081031	0.00404109525987477	0	0.469249717120563	1	0.279760047763338	0.284654417116087	0.729011135210516	0.268092144822898	0.103348655582535	0.103643918432366	0.207275318454263	0.0683487741920863	0.0618853468164609	0.153843321942947	0.0609636799611237	0.0260693448131384	0.00948842217462869	0.0214924975411356	0.00453337368223533	0.00522290549633556	0.0152351525491497	0.00463184097341146	0.000322870761976773	0.161701630644132	0.336866821706959	0.101483971817515	0.100425916825264	0.248674768858987	0.0968189481875402	0.0366227588743481	0.308872793213767	0.665648833706007	0.189743007641417	0.192432099924045	0.487749681532522	0.184046494825046	0.0686624555133669
WNT7A-LRP6	0.3913975957694	0	0	0	0.0662443950866016	0.1446261292721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.157959788476504	0.354131467473016	0	0.129426686496947	0	0	0	0.0208162808998901	0.0442753798337049	0	0.595067217474676	0	0	0	0.0975681061280076	0.213461889454695	0	0	0	0	0	0	0	0
CXCL14-CCR3	0	0	0	0	0	0	0	0.988996683246101	1	0.601062929084389	0.655815728829932	0.917797931630865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGF-PDGFRB	0.107546025663682	0.40158807416435	0.0603436683039187	0	0.245591406444899	0	0.0515354067017904	0.0434553738069071	0.175760394323661	0.0188582961200497	0	0.101082670434284	0	0.0142633282972326	0	0	0	0	0	0	0	0.101552983530228	0.356836141809449	0.0565497741015127	0	0.216434777478417	0	0.049945986580621	0.275188103195962	1	0.130496709757041	0	0.597168343236681	0	0.101480411326038	0.0431560347267967	0.158449030345651	0.0228145391805578	0	0.0954709400627887	0	0.0188529724704021	0.239876061431792	0.913682898570198	0.123738535422286	0	0.545923129191713	0	0.10099926077985
KNG1-BDKRB2	0	0	0	0	0.347325308379946	0	0	0	0	0	0	0.149068099880574	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.121866744876418	0	0	0	0	0	0	0.300711331880406	0	0	0	0	0	0	0.328701328757986	0	0
CXCL6-CCR7	0	0	0	0	0	0	0	1	0.588920957859073	0.363000223565149	0.791143682290079	0.589853868625098	0.494426320710075	0.182202802840675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL10-IL13RA1	0	0	0	0	0	0	0	0.192905302248999	0.777451089643865	0.0992129037591091	0.119337601593644	1	0.103900039602871	0.0355241404928147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDGFB-MET	0.106988885039064	0	0.059885832333083	0	0.242753705210036	0	0	0.343634804428501	0	0.148766173221616	0	0.794216245167719	0	0	0.108017820572431	0	0.0538845783512661	0	0.240503510778292	0	0	0.190567344597855	0	0.105860698793816	0	0.403544327217433	0	0	0.463793302017359	0	0.219402951792156	0	1	0	0	0.0564251307552295	0	0.0297571153208318	0	0.124025402307789	0	0	0.074982698834572	0	0.0385857740135482	0	0.169556349654753	0	0
